ReceiptNo	Replen/Balance Order#	Cust Sys No	Allocated Part#	EDI Order Type	ShipFromCode	ShipToCode	Country	Region	Quantity	ActualPhysicalReceiptDate	PutAwayDate	Meet KPI	PutAwayDate - ActualPhysicalReceiptDate (In Mins)	Inbound KPI 
CS-TTHBKK-RC0041833	5004141520	P01-93452392440	J6VTW	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:24	07/09/2024 11:19:17	NO	23	
CS-TTHBKK-RC0041833	5004166512	P01-93452418049	MC6DP	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:24	07/09/2024 11:19:17	NO	23	
CS-TTHBKK-RC0041833	5004172738	P01-93452419298	88YTC	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:24	07/09/2024 11:19:17	NO	23	
CS-TTHBKK-RC0041833	5004140490	P01-93452390944	P00J4	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:24	07/09/2024 11:19:17	NO	23	
CS-TTHBKK-RC0041833	5004141673	P01-93452389333	MC6DP	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:24	07/09/2024 11:19:17	NO	23	
CS-TTHBKK-RC0041833	5004172598	P01-93452419184	88YTC	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:24	07/09/2024 11:19:17	NO	23	
CS-TTHBKK-RC0041833	5004140568	P01-93452391406	P00J4	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:24	07/09/2024 11:19:17	NO	23	
CS-TTHBKK-RC0041833	5004169468	P01-93452418354	3P5X2	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:24	07/09/2024 11:19:17	NO	23	
CS-TTHBKK-RC0041833	5004138020	P01-93452389227	1Y2TP	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:24	07/09/2024 11:19:17	NO	23	
CS-TTHBKK-RC0041833	5004141779	P01-93452393668	88YTC	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:24	07/09/2024 11:19:17	NO	23	
CS-TTHBKK-RC0041833	5004168393	P01-93452418520	Y4R5T	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:24	07/09/2024 11:19:17	NO	23	
CS-TTHBKK-RC0041833	5004169441	P01-93452418609	K15VD	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:24	07/09/2024 11:19:17	NO	23	
CS-TTHBKK-RC0041833	5004166504	P01-93452418006	96CV7	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:24	07/09/2024 11:19:17	NO	23	
CS-TTHBKK-RC0041833	5004164542	P01-93452274147	829N3	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:24	07/09/2024 11:19:17	NO	23	
CS-TTHBKK-RC0041833	5004141671	P01-93452392972	K15VD	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:24	07/09/2024 11:19:17	NO	23	
CS-TTHBKK-RC0041834	5004138022	P01-93452389898	DC1RR	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:39	07/09/2024 11:20:36	NO	24	
CS-TTHBKK-RC0041834	5004169483	P01-93452419021	4FNGP	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:39	07/09/2024 11:20:36	NO	24	
CS-TTHBKK-RC0041834	5004141512	P01-93452391521	P00J4	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:39	07/09/2024 11:20:36	NO	24	
CS-TTHBKK-RC0041834	5004166511	P01-93452418186	9786Y	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:39	07/09/2024 11:20:36	NO	24	
CS-TTHBKK-RC0041834	5004144453	P01-93452398338	MHYGV	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:39	07/09/2024 11:20:36	NO	24	
CS-TTHBKK-RC0041834	5004172737	P01-93452421108	1M61Y	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:39	07/09/2024 11:20:36	NO	24	
CS-TTHBKK-RC0041834	5004140556	P01-93452391376	7W25T	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:39	07/09/2024 11:20:36	NO	24	
CS-TTHBKK-RC0041834	5004169527	P01-93452419593	CDJ5X	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:39	07/09/2024 11:20:36	NO	24	
CS-TTHBKK-RC0041834	5004175240	P01-93452424366	CPRTK	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:39	07/09/2024 11:20:36	NO	24	
CS-TTHBKK-RC0041834	5004141998	P01-93452394222	W6G3H	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:39	07/09/2024 11:20:36	NO	24	
CS-TTHBKK-RC0041834	5004175241	P01-93452424537	TY4V8	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 10:55:39	07/09/2024 11:20:36	NO	24	
CS-TTHBKK-RC0041835	5004206509	P01-93452451907	35HVJ	PNAC-IN	CHSIN4	TTHBKK	TH	APCC	3	07/09/2024 10:59:25	07/09/2024 11:21:45	NO	22	
CS-TTHBKK-RC0041836	5004178635	P01-93452418817	54CCV	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:02:05	07/09/2024 11:21:46	NO	19	
CS-TTHBKK-RC0041836	5004178860	P01-93452381346	VJXJC	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:02:05	07/09/2024 11:21:46	NO	19	
CS-TTHBKK-RC0041836	5004178652	P01-93452418778	54CCV	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:02:05	07/09/2024 11:21:46	NO	19	
CS-TTHBKK-RC0041836	5004178861	P01-93452387355	VJXJC	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:02:05	07/09/2024 11:21:46	NO	19	
CS-TTHBKK-RC0041836	5004178616	P01-93452418655	54CCV	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:02:05	07/09/2024 11:21:46	NO	19	
CS-TTHBKK-RC0041836	5004177449	P01-93452429333	Y71VG	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:02:05	07/09/2024 11:21:46	NO	19	
CS-TTHBKK-RC0041836	5004193759	P01-93452446164	XR3XW	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:02:05	07/09/2024 11:21:46	NO	19	
CS-TTHBKK-RC0041836	5004164167	P01-93452381428	M5X57	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:02:05	07/09/2024 11:21:46	NO	19	
CS-TTHBKK-RC0041836	5004175721	P01-93452426085	JWYRR	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:02:05	07/09/2024 11:21:46	NO	19	
CS-TTHBKK-RC0041836	5004199041	P01-93452449327	RX8JD	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:02:05	07/09/2024 11:21:46	NO	19	
CS-TTHBKK-RC0041836	5004198389	P01-93452448618	6JWJY	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:02:05	07/09/2024 11:21:46	NO	19	
CS-TTHBKK-RC0041836	5004178613	P01-93452200543	WPMMN	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:02:05	07/09/2024 11:21:46	NO	19	
CS-TTHBKK-RC0041836	5004177794	P01-93452430881	XR3XW	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:02:05	07/09/2024 11:21:46	NO	19	
CS-TTHBKK-RC0041836	5004176232	P01-93452426920	5H20W	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:02:05	07/09/2024 11:21:46	NO	19	
CS-TTHBKK-RC0041838	5004178800	P01-93452344211	VJXJC	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:07:50	07/09/2024 11:19:48	YES	11	
CS-TTHBKK-RC0041838	5004178855	P01-93452312961	VJXJC	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:07:50	07/09/2024 11:19:48	YES	11	
CS-TTHBKK-RC0041838	5004201862	P01-93452451254	NT08F	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:07:50	07/09/2024 11:19:48	YES	11	
CS-TTHBKK-RC0041838	5004197731	P01-93452448072	8F8VW	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:07:50	07/09/2024 11:19:48	YES	11	
CS-TTHBKK-RC0041838	5004177395	P01-93452424911	K15VD	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:07:50	07/09/2024 11:19:48	YES	11	
CS-TTHBKK-RC0041838	5004177389	P01-93452428392	Y4R5T	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:07:50	07/09/2024 11:19:48	YES	11	
CS-TTHBKK-RC0041838	5004178815	P01-93452304480	VJXJC	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:07:50	07/09/2024 11:19:48	YES	11	
CS-TTHBKK-RC0041838	5004201858	P01-93452451489	K15VD	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:07:50	07/09/2024 11:19:48	YES	11	
CS-TTHBKK-RC0041838	5004175720	P01-93452425592	Y4R5T	PNAC-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 11:07:50	07/09/2024 11:19:48	YES	11	
CS-TTHRYN-RC0000774	5004155152	5004155152	1V377	REPLEN-IN	CHSIN4	TTHRYN	TH	APCC	1	07/09/2024 12:35:09	07/09/2024 12:35:47	YES	0	
CS-TTHBKK-RC0041851	5004131177	5004131177	XDG4M	REPLEN-IN	CSK	TTHBKK	TH	APCC	6	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004131199	5004131199	CCDPW	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004157180	5004157180	VPN0J	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004156433	5004156433	96CV7	REPLEN-IN	CSK	TTHBKK	TH	APCC	4	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004156475	5004156475	15MHY	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004157040	5004157040	2V4GJ	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004131294	5004131294	WHXFP	REPLEN-IN	CSK	TTHBKK	TH	APCC	30	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004157156	5004157156	8R22J	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004156669	5004156669	6JWJY	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004156336	5004156336	GYKGD	REPLEN-IN	CSK	TTHBKK	TH	APCC	12	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004156568	5004156568	R9K4C	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004156518	5004156518	GM09V	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004131187	5004131187	5FK7C	REPLEN-IN	CSK	TTHBKK	TH	APCC	10	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004131173	5004131173	C8JMG	REPLEN-IN	CSK	TTHBKK	TH	APCC	15	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004156482	5004156482	JFWTF	REPLEN-IN	CSK	TTHBKK	TH	APCC	13	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004131174	5004131174	CMCK5	REPLEN-IN	CSK	TTHBKK	TH	APCC	4	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004119614	5004119614	DY62R	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004156997	5004156997	47J2X	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004156360	5004156360	M2JD3	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004156849	5004156849	KYWH7	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004131208	5004131208	GRTNK	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004156867	5004156867	96CV7	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004156901	5004156901	MC6DP	REPLEN-IN	CSK	TTHBKK	TH	APCC	4	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004157179	5004157179	G9T8F	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004156494	5004156494	G6K9K	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004156561	5004156561	100P6	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
CS-TTHBKK-RC0041851	5004156473	5004156473	3VVMC	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	07/09/2024 13:16:29	07/09/2024 15:09:09	NO	112	
