ReceiptNo,Replen_Balance_Order,Cust_Sys_No,Allocated_Part,EDI_Order_Type,ShipFromCode,ShipToCode,Country,Quantity,PutAwayDate,InventoryDate,FY,Quarter,Month,Week,OrderType,Count_PO
CS-DIRSEL-RC0026935,5000726802,P01-95449336524,1CKXM,PNAC-IN,CHSIN4,DIRSEL,KR,1,2024-03-19 13:37:18,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026935,5000726810,P01-95449336507,1CKXM,PNAC-IN,CHSIN4,DIRSEL,KR,1,2024-03-19 13:37:18,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026935,5000730485,P01-95449306491,6CRD5,PNAC-IN,CHSIN4,DIRSEL,KR,1,2024-03-19 13:37:18,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026935,5000730719,P01-95449340181,PHRDD,PNAC-IN,CHSIN4,DIRSEL,KR,1,2024-03-19 13:37:18,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026935,5000735072,P01-95449337467,CJ6NW,PNAC-IN,CHSIN4,DIRSEL,KR,1,2024-03-19 13:37:18,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026935,5000755115,P01-95449351346,95HH7,PNAC-IN,CHSIN4,DIRSEL,KR,1,2024-03-19 13:37:18,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026935,5000777967,P01-95449370121,8NH3W,PNAC-IN,CHSIN4,DIRSEL,KR,1,2024-03-19 13:37:18,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026936,5000730672,P01-95449339869,NKVF7,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:38:28,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026936,5000730681,P01-95449338346,122VX,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:38:28,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026936,5000730682,P01-95449339153,NKVF7,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:38:28,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026936,5000730703,P01-95449337707,9CKT0,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:38:28,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026936,5000734987,P01-95449339471,3FWCD,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:38:28,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026936,5000735003,P02-95449340181,8DFX0,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:38:28,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026936,5000778410,P01-95449370150,WH41R,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:38:28,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026936,5000778413,P01-95449370631,NG7N9,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:38:28,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026936,5000782336,P01-95449371007,1CFGW,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:38:28,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026936,5000782360,P01-95449370713,9485G,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:38:28,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026936,5000782362,P01-95449371132,T1KFX,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:38:28,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026936,5000782367,P01-95449370573,151Y6,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:38:28,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026936,5000784873,P01-95449371882,81W41,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:38:28,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026936,5000788322,P01-95449373259,RHXRG,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:38:28,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026936,5000788864,P01-95449374427,C4DT3,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:38:28,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026936,5000788867,P01-95449374825,MYG77,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:38:28,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026936,5000788871,P01-95449374280,57FFP,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:38:28,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026936,5000788879,P01-95449374470,GY4NX,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:38:28,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026936,5000788888,P01-95449373885,RR83M,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:38:28,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026937,5000771499,K01-5000763048,GM839,REPLEN-IN,CSK,DIRSEL,KR,2,2024-03-19 13:39:03,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026938,5000711076,5000711076,Y71VG,BALANCE-IN,CHHKG1,DIRSEL,KR,1,2024-03-19 13:36:33,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026939,5000707718,5000707718,K2GPG,REPLEN-IN,CHSIN4,DIRSEL,KR,2,2024-03-19 13:43:07,2024-03-19,FY25,Q1,03,WK07,P3,2
CS-DIRSEL-RC0026939,5000707734,5000707734,TPTGV,REPLEN-IN,CHSIN4,DIRSEL,KR,2,2024-03-19 13:43:07,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026939,5000708048,5000708048,54J82,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-03-19 13:43:07,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026939,5000708080,5000708080,KK0H3,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-03-19 13:43:07,2024-03-19,FY25,Q1,03,WK07,P3,2
CS-DIRSEL-RC0026939,5000708157,5000708157,Y953J,REPLEN-IN,CHSIN4,DIRSEL,KR,3,2024-03-19 13:43:07,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026939,5000708699,5000708699,M5K68,REPLEN-IN,CHSIN4,DIRSEL,KR,1,2024-03-19 13:43:07,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026940,5000687043,P01-95449303452,4CTK3,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:41:16,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026940,5000690311,P01-95449305352,95X1M,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:41:16,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026940,5000690312,P01-95449300809,N4XMK,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:41:16,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026940,5000713910,K01-5000708145,F4Y1M,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 13:41:16,2024-03-19,FY25,Q1,03,WK07,P3,2
CS-DIRSEL-RC0026940,5000713968,K01-5000708648,K0KMD,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 13:41:16,2024-03-19,FY25,Q1,03,WK07,P3,2
CS-DIRSEL-RC0026940,5000714001,K01-5000708165,PJDGF,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 13:41:16,2024-03-19,FY25,Q1,03,WK07,P3,2
CS-DIRSEL-RC0026940,5000714459,K01-5000708128,6F77M,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 13:41:16,2024-03-19,FY25,Q1,03,WK07,P3,2
CS-DIRSEL-RC0026940,5000714629,K01-5000708046,0RP38,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 13:41:16,2024-03-19,FY25,Q1,03,WK07,P3,2
CS-DIRSEL-RC0026940,5000714881,K01-5000707708,NJDX3,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 13:41:16,2024-03-19,FY25,Q1,03,WK07,P3,2
CS-DIRSEL-RC0026940,5000714923,K01-5000708209,HMKCM,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 13:41:16,2024-03-19,FY25,Q1,03,WK07,P3,2
CS-DIRSEL-RC0026940,5000725137,P01-95449334053,9CKT0,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:41:16,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026941,5000674141,P01-95449296834,0WKPP,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:42:07,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026941,5000678220,P01-95449297530,0WKPP,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:42:07,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026941,5000678234,P01-95449297106,0WKPP,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:42:07,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026941,5000678239,P01-95449297556,0WKPP,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:42:07,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026941,5000684799,P01-95449301220,MW1G8,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:42:07,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026941,5000687050,P01-95449303871,87KND,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:42:07,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026941,5000690256,P01-95448834879,3M1PT,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:42:07,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026941,5000690257,P01-95448835044,3M1PT,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:42:07,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026941,5000690294,P01-95448834915,3M1PT,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:42:07,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026941,5000690301,P01-95449305714,MYVC0,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:42:07,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026941,5000719012,P02-95449332294,481H7,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:42:07,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026941,5000719015,P01-95449332294,9JCPV,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:42:07,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026941,5000722703,P01-95449332555,WVYVW,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:42:07,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026941,5000722712,P01-95449333687,T1KFX,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:42:07,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026941,5000722714,P01-95449333586,C2P03,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:42:07,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026941,5000722728,P01-95449333575,F1NKY,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:42:07,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026941,5000725435,P01-95449335478,R9K4C,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:42:07,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026941,5000725470,P01-95449335071,KCD5R,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:42:07,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026941,5000730493,P01-95449336769,HX74T,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:42:07,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026941,5000730528,P02-95449337467,G6K9K,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 13:42:07,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026953,5000687056,P01-95449303142,TR1K0,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 14:30:30,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026953,5000713955,K01-5000707779,HGFJM,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:30:30,2024-03-19,FY25,Q1,03,WK07,P3,2
CS-DIRSEL-RC0026953,5000714265,K01-5000708034,KCD5R,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:30:30,2024-03-19,FY25,Q1,03,WK07,P3,2
CS-DIRSEL-RC0026953,5000714319,K01-5000708248,54CCV,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:30:30,2024-03-19,FY25,Q1,03,WK07,P3,2
CS-DIRSEL-RC0026953,5000714708,K01-5000708611,7W25T,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:30:30,2024-03-19,FY25,Q1,03,WK07,P3,2
CS-DIRSEL-RC0026953,5000714804,K01-5000708690,F3DC8,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:30:30,2024-03-19,FY25,Q1,03,WK07,P3,2
CS-DIRSEL-RC0026953,5000714908,K01-5000708202,57FFP,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:30:30,2024-03-19,FY25,Q1,03,WK07,P3,2
CS-DIRSEL-RC0026953,5000719072,5000719072,5TVR6,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:30:30,2024-03-19,FY25,Q1,03,WK07,P3,2
CS-DIRSEL-RC0026953,5000725102,P03-95448512024,DTTXF,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 14:30:30,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026953,5000725123,P02-95446095503,DTTXF,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 14:30:30,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026953,5000725129,P01-95449334331,RPH3J,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 14:30:30,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026953,5000725132,P01-95449334380,RPH3J,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 14:30:30,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026953,5000725143,P01-95449334155,RPH3J,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 14:30:30,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026953,5000725144,P01-95449334438,RPH3J,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 14:30:30,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026953,5000725146,P01-95446916561,DTTXF,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 14:30:30,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026953,5000725153,P01-95449334355,RPH3J,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 14:30:30,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026953,5000725164,P01-95449334210,RPH3J,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 14:30:30,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026953,5000725166,P01-95449334539,RPH3J,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 14:30:30,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026953,5000729711,P01-95449335848,51Y1N,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 14:30:30,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026954,5000638508,P01-95449263397,FD4DY,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 14:25:43,2024-03-19,FY25,Q1,03,WK07,P1,2
CS-DIRSEL-RC0026954,5000664554,K01-5000658235,DPC2R,REPLEN-IN,CSK,DIRSEL,KR,3,2024-03-19 14:25:43,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026954,5000664771,K01-5000659309,6JWJY,REPLEN-IN,CSK,DIRSEL,KR,3,2024-03-19 14:25:43,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026954,5000664793,K01-5000658274,M5GPC,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:25:43,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026954,5000665019,K01-5000658402,KCD5R,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:25:43,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026954,5000665072,K01-5000657397,G60M3,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:25:43,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026954,5000673565,P01-95449267984,G60M3,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 14:25:43,2024-03-19,FY25,Q1,03,WK07,P1,2
CS-DIRSEL-RC0026954,5000674149,P01-95449296749,T1KFX,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 14:25:43,2024-03-19,FY25,Q1,03,WK07,P1,2
CS-DIRSEL-RC0026959,5000771029,K01-5000763673,57FFP,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:27:02,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026959,5000771387,K01-5000764004,D4MD1,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:27:02,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026959,5000771726,K01-5000763747,M5GPC,REPLEN-IN,CSK,DIRSEL,KR,2,2024-03-19 14:27:02,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026959,5000778404,P01-95449370412,RPH3J,PNAC-IN,CSK,DIRSEL,KR,1,2024-03-19 14:27:02,2024-03-19,FY25,Q1,03,WK07,P1,2
CS-DIRSEL-RC0026960,5000725342,P01-95449297393,4JHFK,PNAC-IN,CHSIN4,DIRSEL,KR,1,2024-03-19 14:31:23,2024-03-19,FY25,Q1,03,WK07,P1,1
CS-DIRSEL-RC0026964,5000418861,K01-5000402238,F5VMH,REPLEN-IN,CSK,DIRSEL,KR,8,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000418862,K01-5000403577,0K5VJ,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000418915,K01-5000405313,V0Y1W,REPLEN-IN,CSK,DIRSEL,KR,5,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000419196,K01-5000404941,66W71,REPLEN-IN,CSK,DIRSEL,KR,2,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000419252,K01-5000405300,MGWD4,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000419396,K01-5000404485,5040H,REPLEN-IN,CSK,DIRSEL,KR,2,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000419690,K01-5000404780,0NX92,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000419811,K01-5000405701,KMMV2,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000419850,K01-5000403401,49N1J,REPLEN-IN,CSK,DIRSEL,KR,2,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000419913,K01-5000402791,1X26W,REPLEN-IN,CSK,DIRSEL,KR,2,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000419985,K01-5000402467,39TY0,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000420000,K01-5000404304,6NNWK,REPLEN-IN,CSK,DIRSEL,KR,7,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000420083,K01-5000403774,JHH67,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000420178,K01-5000404898,XW8YM,REPLEN-IN,CSK,DIRSEL,KR,2,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000420189,K01-5000404158,1PW4Y,REPLEN-IN,CSK,DIRSEL,KR,3,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000421856,K01-5000402397,X97GH,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000421946,K01-5000405690,6JV7T,REPLEN-IN,CSK,DIRSEL,KR,2,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422038,K01-5000404759,093FD,REPLEN-IN,CSK,DIRSEL,KR,6,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422048,K01-5000404472,3R0PV,REPLEN-IN,CSK,DIRSEL,KR,2,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422050,K01-5000403786,96GVC,REPLEN-IN,CSK,DIRSEL,KR,5,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422080,K01-5000402362,D9DC8,REPLEN-IN,CSK,DIRSEL,KR,7,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422168,K01-5000402209,0YR1P,REPLEN-IN,CSK,DIRSEL,KR,2,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422199,K01-5000404698,69JPM,REPLEN-IN,CSK,DIRSEL,KR,2,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422242,K01-5000404562,F1GTR,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422265,K01-5000405817,K7HKK,REPLEN-IN,CSK,DIRSEL,KR,2,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422284,K01-5000405293,18YPJ,REPLEN-IN,CSK,DIRSEL,KR,2,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422302,K01-5000403279,YJ3Y6,REPLEN-IN,CSK,DIRSEL,KR,2,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422326,K01-5000402234,HHF3J,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422348,K01-5000404944,K1VNG,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422424,K01-5000402059,HK5GC,REPLEN-IN,CSK,DIRSEL,KR,2,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422474,K01-5000404370,99V4H,REPLEN-IN,CSK,DIRSEL,KR,9,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422541,K01-5000404521,C9TCM,REPLEN-IN,CSK,DIRSEL,KR,2,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422625,K01-5000404533,FND8G,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422673,K01-5000403110,P82D7,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422703,K01-5000405697,9FGR8,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422744,K01-5000405487,4PH29,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422779,K01-5000405624,M4V8T,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422794,K01-5000402578,2P08G,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422797,K01-5000403531,4R8PX,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422808,K01-5000404475,KTFJN,REPLEN-IN,CSK,DIRSEL,KR,1,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422809,K01-5000402866,NC47D,REPLEN-IN,CSK,DIRSEL,KR,2,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422822,K01-5000402260,XP37W,REPLEN-IN,CSK,DIRSEL,KR,2,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422826,K01-5000403893,5YRGW,REPLEN-IN,CSK,DIRSEL,KR,2,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
CS-DIRSEL-RC0026964,5000422834,K01-5000405600,69N59,REPLEN-IN,CSK,DIRSEL,KR,2,2024-03-19 14:43:38,2024-03-19,FY25,Q1,03,WK07,P3,1
