ReceiptNo	Replen/Balance Order#	Cust Sys No	Allocated Part#	EDI Order Type	ShipFromCode	ShipToCode	Country	Region	Quantity	ActualPhysicalReceiptDate	PutAwayDate	Meet KPI	PutAwayDate - ActualPhysicalReceiptDate (In Mins)	Inbound KPI 
CS-TRIBWN-RC0002919	5002291598	P01-92450773587	30MKK	PNAC-IN	CSK	TRIBWN	BN	APCC	1	05/06/2024 11:12:00	05/06/2024 11:26:48	YES	14	
CS-TRIBWN-RC0002919	5002232474	P01-92450711980	YJHYD	PNAC-IN	CSK	TRIBWN	BN	APCC	1	05/06/2024 11:12:00	05/06/2024 11:26:48	YES	14	
CS-TRIBWN-RC0002919	5002232771	P01-92450711986	M51J7	PNAC-IN	CSK	TRIBWN	BN	APCC	1	05/06/2024 11:12:00	05/06/2024 11:26:48	YES	14	
CS-TRIBWN-RC0002919	5002291603	P01-92450773619	30MKK	PNAC-IN	CSK	TRIBWN	BN	APCC	1	05/06/2024 11:12:00	05/06/2024 11:26:48	YES	14	
CS-TRIBWN-RC0002920	5002243720	5002243720	MC62X	REPLEN-IN	CHSIN4	TRIBWN	BN	APCC	3	05/06/2024 11:12:00	05/06/2024 11:33:15	YES	21	
CS-TRIBWN-RC0002920	5002243298	5002243298	PXP3H	REPLEN-IN	CHSIN4	TRIBWN	BN	APCC	2	05/06/2024 11:12:00	05/06/2024 11:33:15	YES	21	
CS-TRIBWN-RC0002921	5002282070	5002282070	GC2RW	BALANCE-IN	TTHBKK	TRIBWN	BN	APCC	1	05/06/2024 11:12:00	05/06/2024 11:30:57	YES	18	
CS-TRIBWN-RC0002922	5001546847	5001546847	NMTP6	REPLEN-IN	CHSIN4	TRIBWN	BN	APCC	1	05/06/2024 11:12:00	05/06/2024 11:32:24	YES	20	
CS-TRIBWN-RC0002923	5002232459	P02-92450711980	791VG	PNAC-IN	CHSIN4	TRIBWN	BN	APCC	1	05/06/2024 11:12:00	05/06/2024 11:28:10	NO	16	
CS-TRIBWN-RC0002924	5002193902	K01-5002185603	5TWVF	REPLEN-IN	CSK	TRIBWN	BN	APCC	3	05/06/2024 11:12:00	05/06/2024 11:30:12	YES	18	
CS-TRIBWN-RC0002926	5002206086	P01-92450678489	0RCHN	PNAC-IN	CSK	TRIBWN	BN	APCC	1	05/06/2024 14:16:00	05/06/2024 14:25:14	YES	9	
CS-TRIBWN-RC0002926	5002206105	P01-92450678097	H2DXX	PNAC-IN	CSK	TRIBWN	BN	APCC	1	05/06/2024 14:16:00	05/06/2024 14:25:14	YES	9	
CS-TTHHDY-RC0001406	5002290692	P01-93450772874	W15FD	PNAC-IN	TTHBKK	TTHHDY	TH	APCC	1	05/07/2024 10:25:24	05/07/2024 10:39:34	YES	14	
CS-TTHHDY-RC0001406	5002290658	P01-93450772665	99V4H	PNAC-IN	TTHBKK	TTHHDY	TH	APCC	1	05/07/2024 10:25:24	05/07/2024 10:39:34	YES	14	
CS-TTHHDY-RC0001406	5002291420	P01-93450773425	0NC8F	PNAC-IN	TTHBKK	TTHHDY	TH	APCC	1	05/07/2024 10:25:24	05/07/2024 10:39:34	YES	14	
CS-TTHHDY-RC0001406	5002293920	P01-93450780090	9P0YW	PNAC-IN	TTHBKK	TTHHDY	TH	APCC	1	05/07/2024 10:25:24	05/07/2024 10:39:34	YES	14	
CS-TTHHDY-RC0001406	5002290659	P02-93450772665	5J7DY	PNAC-IN	TTHBKK	TTHHDY	TH	APCC	1	05/07/2024 10:25:24	05/07/2024 10:39:34	YES	14	
CS-TTHHDY-RC0001406	5002291419	P02-93450773425	G7WPD	PNAC-IN	TTHBKK	TTHHDY	TH	APCC	1	05/07/2024 10:25:24	05/07/2024 10:39:34	YES	14	
CS-TTHHDY-RC0001407	5002259160	P02-93450737373	PYVJ8	PNAC-IN	CSK	TTHHDY	TH	APCC	1	05/07/2024 11:01:25	05/07/2024 11:40:59	NO	39	
CS-TTHHDY-RC0001408	5002003894	5002003894	7TR2H	REPLEN-IN	CHSIN4	TTHHDY	TH	APCC	1	05/07/2024 11:03:24	05/07/2024 11:40:43	YES	37	
CS-TTHHDY-RC0001409	5002251457	K01-5002243919	218HP	REPLEN-IN	CSK	TTHHDY	TH	APCC	11	05/07/2024 11:13:15	05/07/2024 11:42:18	YES	29	
CS-TTHHDY-RC0001409	5002250841	K01-5002244057	DWRHJ	REPLEN-IN	CSK	TTHHDY	TH	APCC	6	05/07/2024 11:13:15	05/07/2024 11:42:18	YES	29	
CS-TTHHDY-RC0001409	5002251491	K01-5002244380	VYDYT	REPLEN-IN	CSK	TTHHDY	TH	APCC	1	05/07/2024 11:13:15	05/07/2024 11:42:18	YES	29	
CS-TTHHDY-RC0001409	5002251189	K01-5002244810	231X7	REPLEN-IN	CSK	TTHHDY	TH	APCC	8	05/07/2024 11:13:15	05/07/2024 11:42:18	YES	29	
CS-TTHHDY-RC0001409	5002284644	K01-5002279817	65K5F	REPLEN-IN	CSK	TTHHDY	TH	APCC	38	05/07/2024 11:13:15	05/07/2024 11:42:18	YES	29	
CS-TTHHDY-RC0001409	5002284834	K01-5002280165	WXN5F	REPLEN-IN	CSK	TTHHDY	TH	APCC	4	05/07/2024 11:13:15	05/07/2024 11:42:18	YES	29	
CS-TTHHDY-RC0001409	5002284666	K01-5002279748	MYK4X	REPLEN-IN	CSK	TTHHDY	TH	APCC	3	05/07/2024 11:13:15	05/07/2024 11:42:18	YES	29	
CS-TTHHDY-RC0001409	5002284572	K01-5002279371	17XCF	REPLEN-IN	CSK	TTHHDY	TH	APCC	3	05/07/2024 11:13:15	05/07/2024 11:42:18	YES	29	
CS-TTHHDY-RC0001409	5002250737	K01-5002244018	X6G0J	REPLEN-IN	CSK	TTHHDY	TH	APCC	1	05/07/2024 11:13:15	05/07/2024 11:42:18	YES	29	
CS-TTHBKK-RC0038336	5002292231	P01-93450777070	7MHG4	PNAC-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 11:26:22	05/07/2024 12:31:38	NO	65	
CS-TTHBKK-RC0038336	5002295422	P01-93450782247	C5N22	PNAC-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 11:26:22	05/07/2024 12:31:38	NO	65	
CS-TTHBKK-RC0038337	5002291559	5002291559	KG3KD	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 11:26:30	05/07/2024 12:32:26	NO	65	
CS-TTHBKK-RC0038338	5002259108	P01-93450737650	TN62H	PNAC-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 11:26:42	05/07/2024 12:32:49	NO	66	
CS-TTHBKK-RC0038339	5002295556	5002295556	3PD98	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	1	05/07/2024 11:28:21	05/07/2024 12:33:06	NO	64	
CS-TTHBKK-RC0038340	5002281995	5002281995	10N7R	BALANCE-IN	SHPEN1	TTHBKK	TH	APCC	1	05/07/2024 11:28:28	05/07/2024 12:33:22	NO	64	
CS-TTHBKK-RC0038340	5002281036	5002281036	GVF85	BALANCE-IN	SHPEN1	TTHBKK	TH	APCC	1	05/07/2024 11:28:28	05/07/2024 12:33:22	NO	64	
CS-TTHBKK-RC0038341	5002318192	5002318192	4RN58	BALANCE-IN	CHMNL2	TTHBKK	TH	APCC	1	05/07/2024 11:30:36	05/07/2024 12:33:45	NO	63	
CS-TTHBKK-RC0038341	5002318588	5002318588	492YX	BALANCE-IN	CHMNL2	TTHBKK	TH	APCC	1	05/07/2024 11:30:36	05/07/2024 12:33:45	NO	63	
CS-TTHBKK-RC0038341	5002318547	5002318547	4YYTC	BALANCE-IN	CHMNL2	TTHBKK	TH	APCC	1	05/07/2024 11:30:36	05/07/2024 12:33:45	NO	63	
CS-TTHBKK-RC0038341	5002318539	5002318539	76F7Y	BALANCE-IN	CHMNL2	TTHBKK	TH	APCC	1	05/07/2024 11:30:36	05/07/2024 12:33:45	NO	63	
CS-TTHBKK-RC0038342	5002176949	P01-93450654390	F046X	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002176879	P01-93450068698	40VXD	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002176899	P01-93450638555	JR6X1	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002163300	P01-93450639027	M8C1F	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002172107	P01-93450648071	7H1VY	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002202571	P01-93450674700	7D8VR	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002202579	P01-93450674741	7D8VR	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002205649	P01-93450677254	7H1VY	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002204383	P01-93450598005	DM5H0	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002176924	P01-93450645088	WWT41	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002176889	P01-93450167305	40VXD	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002176900	P01-93450646515	699D2	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002202576	P01-93450674449	13WT4	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002206092	P01-93450677422	4X33N	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002202559	P01-93450674805	4X33N	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002167425	P01-93450643446	95HH7	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002208370	P01-93450679254	KR9XD	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002176897	P01-93450167846	40VXD	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002167408	P01-93450643022	N0J14	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002166051	P01-93450642478	1JYWX	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002176880	P01-93450644762	9RW31	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-TTHBKK-RC0038342	5002167426	P01-93450643145	XDXC6	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:32:26	05/07/2024 12:34:17	NO	61	
CS-DIRSEL-RC0030435	5002193937	K01-5002185334	1R93R	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 11:30:21	05/07/2024 11:41:51	YES	11	
CS-DIRSEL-RC0030435	5002193704	K01-5002186191	PW9RR	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 11:30:21	05/07/2024 11:41:51	YES	11	
CS-DIRSEL-RC0030435	5002193694	K01-5002186343	8RMPH	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 11:30:21	05/07/2024 11:41:51	YES	11	
CS-DIRSEL-RC0030435	5002193912	K01-5002186070	GXT0D	REPLEN-IN	CSK	DIRSEL	KR	APCC	3	05/07/2024 11:30:21	05/07/2024 11:41:51	YES	11	
CS-DIRSEL-RC0030435	5002193251	K01-5002186346	TYG82	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 11:30:21	05/07/2024 11:41:51	YES	11	
CS-DIRSEL-RC0030437	5002167083	P01-95450644858	G8X1F	PNAC-IN	CHSIN4	DIRSEL	KR	APCC	1	05/07/2024 11:30:25	05/07/2024 11:37:16	YES	6	
CS-DIRSEL-RC0030436	5002185962	5002185962	Y42YD	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/07/2024 11:30:24	05/07/2024 11:36:39	YES	6	
CS-DIRSEL-RC0030436	5002186587	5002186587	TMKWV	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/07/2024 11:30:24	05/07/2024 11:36:39	YES	6	
CS-DIRSEL-RC0030436	5002185701	5002185701	822F2	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/07/2024 11:30:24	05/07/2024 11:36:39	YES	6	
CS-DIRSEL-RC0030436	5002185701	5002185701	TPTGV	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	2	05/07/2024 11:30:24	05/07/2024 11:36:39	YES	6	
CS-DIRSEL-RC0030437	5002155020	P01-95450636834	G8X1F	PNAC-IN	CHSIN4	DIRSEL	KR	APCC	1	05/07/2024 11:30:25	05/07/2024 11:37:16	YES	6	
CS-DIRSEL-RC0030436	5002186010	5002186010	247PW	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/07/2024 11:30:24	05/07/2024 11:36:39	YES	6	
CS-TTHBKK-RC0038343	5002281595	5002281595	5423Y	BALANCE-IN	CHKUL1	TTHBKK	TH	APCC	1	05/07/2024 11:36:18	05/07/2024 12:34:33	YES	58	
CS-TTHBKK-RC0038343	5002281764	5002281764	CJGT7	BALANCE-IN	CHKUL1	TTHBKK	TH	APCC	1	05/07/2024 11:36:18	05/07/2024 12:34:33	YES	58	
CS-DIRSEL-RC0030439	5002202554	P02-95450674278	9J5GK	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 11:30:21	05/07/2024 11:42:29	YES	12	
CS-DIRSEL-RC0030439	5002176918	P01-95450065385	40VXD	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 11:30:21	05/07/2024 11:42:29	YES	12	
CS-DIRSEL-RC0030439	5002176888	P01-95450202432	40VXD	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 11:30:21	05/07/2024 11:42:29	YES	12	
CS-DIRSEL-RC0030439	5002208369	P01-95450678577	6JXWN	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 11:30:21	05/07/2024 11:42:29	YES	12	
CS-DIRSEL-RC0030439	5002208362	P02-95450678577	3TPD9	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 11:30:21	05/07/2024 11:42:29	YES	12	
CS-DIRSEL-RC0030439	5002176882	P02-95449336769	TXRMJ	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 11:30:21	05/07/2024 11:42:29	YES	12	
CS-DIRSEL-RC0030439	5002167412	P01-95450644393	5TRT8	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 11:30:21	05/07/2024 11:42:29	YES	12	
CS-DIRSEL-RC0030439	5002166049	P01-95450642041	2TY04	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 11:30:21	05/07/2024 11:42:29	YES	12	
CS-DIRSEL-RC0030439	5002176932	P01-95450644784	GR10D	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 11:30:21	05/07/2024 11:42:29	YES	12	
CS-DIRSEL-RC0030439	5002176915	P01-95449146183	TXRMJ	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 11:30:21	05/07/2024 11:42:29	YES	12	
CS-DIRSEL-RC0030439	5002205638	P02-95450676506	7N51T	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 11:30:21	05/07/2024 11:42:29	YES	12	
CS-DIRSEL-RC0030439	5002176929	P01-95450564424	40VXD	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 11:30:21	05/07/2024 11:42:29	YES	12	
CS-DIRSEL-RC0030439	5002176902	P01-95450643077	40VXD	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 11:30:21	05/07/2024 11:42:29	YES	12	
CS-DIRSEL-RC0030439	5002205640	P01-95450676506	RR83M	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 11:30:21	05/07/2024 11:42:29	YES	12	
CS-DIRSEL-RC0030439	5002206089	P01-95450677521	K8DH6	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 11:30:21	05/07/2024 11:42:29	YES	12	
CS-TTHBKK-RC0038344	5002247174	5002247174	M8FWP	BALANCE-IN	CHKUL1	TTHBKK	TH	APCC	1	05/07/2024 11:38:29	05/07/2024 12:34:48	YES	56	
CS-TTHBKK-RC0038344	5002247879	5002247879	5D3YK	BALANCE-IN	CHKUL1	TTHBKK	TH	APCC	1	05/07/2024 11:38:29	05/07/2024 12:34:48	YES	56	
CS-TTHBKK-RC0038344	5002247397	5002247397	1JD2J	BALANCE-IN	CHKUL1	TTHBKK	TH	APCC	1	05/07/2024 11:38:29	05/07/2024 12:34:48	YES	56	
CS-TTHBKK-RC0038344	5002247773	5002247773	844M4	BALANCE-IN	CHKUL1	TTHBKK	TH	APCC	1	05/07/2024 11:38:29	05/07/2024 12:34:48	YES	56	
CS-TTHBKK-RC0038345	5002259812	P02-93450561628	06WP3	PNAC-IN	CHKUL1	TTHBKK	TH	APCC	1	05/07/2024 11:38:34	05/07/2024 12:35:07	NO	56	
CS-TTHBKK-RC0038346	5002295332	P01-93450745510	M51J7	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:42:16	05/07/2024 12:35:38	NO	53	
CS-TTHBKK-RC0038346	5002295331	P01-93450744607	M51J7	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:42:16	05/07/2024 12:35:38	NO	53	
CS-TTHBKK-RC0038346	5002293867	P01-93450776131	54FJJ	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:42:16	05/07/2024 12:35:38	NO	53	
CS-TTHBKK-RC0038346	5002292160	P01-93450775295	75X2K	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:42:16	05/07/2024 12:35:38	NO	53	
CS-TTHBKK-RC0038346	5002295340	P01-93450780080	3P5X2	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:42:16	05/07/2024 12:35:38	NO	53	
CS-TTHBKK-RC0038346	5002294166	P01-93450779242	7MHG4	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:42:16	05/07/2024 12:35:38	NO	53	
CS-TTHBKK-RC0038346	5002293839	P01-93450741123	M51J7	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:42:16	05/07/2024 12:35:38	NO	53	
CS-TTHBKK-RC0038346	5002293840	P02-93450776131	407HX	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:42:16	05/07/2024 12:35:38	NO	53	
CS-TTHBKK-RC0038347	5002298707	P01-93450161511	FVW9W	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:44:25	05/07/2024 12:36:01	NO	51	
CS-TTHBKK-RC0038349	5002193170	K01-5002185157	T6RHW	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/07/2024 11:48:17	05/07/2024 12:36:31	YES	48	
CS-TTHBKK-RC0038349	5002152742	K01-5002147879	RM5DR	REPLEN-IN	CSK	TTHBKK	TH	APCC	5	05/07/2024 11:48:17	05/07/2024 12:36:31	YES	48	
CS-TTHBKK-RC0038349	5002193357	K01-5002185512	4X33N	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:48:17	05/07/2024 12:36:31	YES	48	
CS-TTHBKK-RC0038349	5002193209	K01-5002186855	6TM1C	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 11:48:17	05/07/2024 12:36:31	YES	48	
CS-TTHBKK-RC0038349	5002152369	K01-5002147398	654JC	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:48:17	05/07/2024 12:36:31	YES	48	
CS-TTHBKK-RC0038349	5002194061	K01-5002186565	M51J7	REPLEN-IN	CSK	TTHBKK	TH	APCC	4	05/07/2024 11:48:17	05/07/2024 12:36:31	YES	48	
CS-TTHBKK-RC0038349	5002193972	K01-5002186463	YGHR5	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:48:17	05/07/2024 12:36:31	YES	48	
CS-TTHBKK-RC0038349	5002193239	K01-5002186879	W15FD	REPLEN-IN	CSK	TTHBKK	TH	APCC	39	05/07/2024 11:48:17	05/07/2024 12:36:31	YES	48	
CS-TTHBKK-RC0038349	5002194094	K01-5002186571	2J54D	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:48:17	05/07/2024 12:36:31	YES	48	
CS-TTHBKK-RC0038349	5002193901	K01-5002186675	VVF47	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:48:17	05/07/2024 12:36:31	YES	48	
CS-TTHBKK-RC0038349	5002193991	K01-5002185420	JJ4YW	REPLEN-IN	CSK	TTHBKK	TH	APCC	10	05/07/2024 11:48:17	05/07/2024 12:36:31	YES	48	
CS-TTHBKK-RC0038349	5002193709	K01-5002186843	N0J1X	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:48:17	05/07/2024 12:36:31	YES	48	
CS-DIRSEL-RC0030450	5002193976	K01-5002185930	3WM4C	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 13:00:21	05/07/2024 13:22:17	YES	21	
CS-DIRSEL-RC0030450	5002193262	K01-5002186523	VVF47	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 13:00:21	05/07/2024 13:22:17	YES	21	
CS-DIRSEL-RC0030450	5002193664	K01-5002185451	M51J7	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 13:00:21	05/07/2024 13:22:17	YES	21	
CS-DIRSEL-RC0030450	5002194070	K01-5002186465	FG47G	REPLEN-IN	CSK	DIRSEL	KR	APCC	2	05/07/2024 13:00:21	05/07/2024 13:22:17	YES	21	
CS-DIRSEL-RC0030450	5002193924	K01-5002186625	D4MD1	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/07/2024 13:00:21	05/07/2024 13:22:17	YES	21	
CS-DIRSEL-RC0030450	5002193182	K01-5002185449	M5GPC	REPLEN-IN	CSK	DIRSEL	KR	APCC	4	05/07/2024 13:00:21	05/07/2024 13:22:17	YES	21	
CS-TTHBKK-RC0038350	5002199992	5002199992	007N8	REPLEN-IN	CSK	TTHBKK	TH	APCC	44	05/07/2024 11:52:22	05/07/2024 12:36:54	YES	44	
CS-TTHBKK-RC0038350	5002199999	5002199999	KT4P6	REPLEN-IN	CSK	TTHBKK	TH	APCC	10	05/07/2024 11:52:22	05/07/2024 12:36:54	YES	44	
CS-TTHBKK-RC0038350	5002199995	5002199995	W82V3	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 11:52:22	05/07/2024 12:36:54	YES	44	
CS-TTHBKK-RC0038350	5002199990	5002199990	JT9RR	REPLEN-IN	CSK	TTHBKK	TH	APCC	35	05/07/2024 11:52:22	05/07/2024 12:36:54	YES	44	
CS-TTHBKK-RC0038350	5002199998	5002199998	PMJN9	REPLEN-IN	CSK	TTHBKK	TH	APCC	21	05/07/2024 11:52:22	05/07/2024 12:36:54	YES	44	
CS-TTHBKK-RC0038350	5002199993	5002199993	GFRTV	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 11:52:22	05/07/2024 12:36:54	YES	44	
CS-TTHBKK-RC0038350	5002199997	5002199997	8F8VW	REPLEN-IN	CSK	TTHBKK	TH	APCC	22	05/07/2024 11:52:22	05/07/2024 12:36:54	YES	44	
CS-TTHBKK-RC0038350	5002199991	5002199991	RF90F	REPLEN-IN	CSK	TTHBKK	TH	APCC	10	05/07/2024 11:52:22	05/07/2024 12:36:54	YES	44	
CS-TTHBKK-RC0038351	5002284992	K01-5002280370	CTN53	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251876	K01-5002244826	4WX6Y	REPLEN-IN	CSK	TTHBKK	TH	APCC	4	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002193916	K01-5002186747	DY62R	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002194112	K01-5002186132	7Y42Y	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284634	K01-5002280270	XGR0Y	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284936	K01-5002280305	2JXKC	REPLEN-IN	CSK	TTHBKK	TH	APCC	5	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284456	K01-5002279845	6JV7T	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284614	K01-5002280315	RRJRM	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002252056	K01-5002244371	V987T	REPLEN-IN	CSK	TTHBKK	TH	APCC	6	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251307	K01-5002244011	JMT1F	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002251424	K01-5002244351	P00J4	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002284656	K01-5002280293	WXN5F	REPLEN-IN	CSK	TTHBKK	TH	APCC	40	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002252079	K01-5002244647	82MXP	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
CS-TTHBKK-RC0038351	5002250843	K01-5002244778	05VN1	REPLEN-IN	CSK	TTHBKK	TH	APCC	5	05/07/2024 13:18:27	05/07/2024 15:42:24	NO	143	
